OTU	90543_ID2592_1-A-HOBBS-A001-A03_S91_L001_R1_001	90544_ID2592_2-B-HOBBS-A001-B03_S92_L001_R1_001	90545_ID2592_3-C-HOBBS-A001-C03_S93_L001_R1_001	90546_ID2592_4-D-HOBBS-A001-D03_S94_L001_R1_001	90547_ID2592_5-A-RROSE-A001-E03_S95_L001_R1_001	90548_ID2592_6-C-RROSE-1-A001-F03_S96_L001_R1_001	90549_ID2592_7-C-RROSE-2-A001-G03_S97_L001_R1_001	90550_ID2592_8-D-RROSE-A001-H03_S98_L001_R1_001	90551_ID2592_9-A-DENVER-A001-A04_S99_L001_R1_001	90552_ID2592_10-B-DENVER-A001-B04_S100_L001_R1_001	90553_ID2592_11-C-DENVER-A001-C04_S101_L001_R1_001	90554_ID2592_12-D-DENVER-A001-D04_S102_L001_R1_001	90555_ID2592_13-A-KSW2-A001-E04_S103_L001_R1_001	90556_ID2592_14-B-KSW2-A001-F04_S104_L001_R1_001	90557_ID2592_15-C-KSW2-A001-G04_S105_L001_R1_001	90558_ID2592_16-D-KSW2-A001-H04_S106_L001_R1_001	90559_ID2600_1-SB1-A001-A03_S219_L004_R1_001	90560_ID2600_2-SB2-A001-B03_S220_L004_R1_001	90561_ID2600_3-SB3-A001-C03_S221_L004_R1_001	90562_ID2600_4-SB4-A001-D03_S222_L004_R1_001	90563_ID2600_5-SB5-A001-E03_S223_L004_R1_001	90564_ID2600_6-SB6-A001-F03_S224_L004_R1_001
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000987	0.00124	0.00034	0.00064	0.00057	0.0015	0.00248	0.00242	0.00167	0.00136	0.00111	0.00151	0.00137	0.00168	0.00138	0.00109	0.00356	0.00191	0.00061	0.00282	0.00183	0.00214	0.00144
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000989	0	0	8e-05	8e-05	0	0	0	0	0	0	8e-05	0	0	8e-05	0	8e-05	0	0	0	8e-05	4e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000000996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001006	0.00016	0	0	8e-05	0	6e-05	0	0	0	0	0	0	7e-05	0	7e-05	0	0	0	0	0	0	6e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001011	0.00109	7e-05	0.00072	9e-04	0.00075	0.00147	0.00081	0.00156	0.00039	0.00065	0.00045	0.00161	7e-05	0.00092	0.00029	0.0017	0.00052	0.00123	0.00085	0.00115	0.00084	0.00122
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001021	0	0	0	0	0	0	0	0.00011	0	0	0	0	0.00014	8e-05	0	8e-05	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001022	0.00062	0.00027	0.00072	0.00057	0.00045	0.0013	4e-04	0.00145	0.00039	0.00028	0.00023	0.00121	0.00014	0.00054	0.00022	0.0011	0.00069	0.00164	0.00071	0.00038	0.00122	0.00045
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001023	0	0	0	0	0	0	8e-05	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001024	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001028	0.00016	7e-05	8e-05	0	0	6e-05	8e-05	0	1e-04	0	0	0.00024	0	0	0	0	9e-05	0	0	0.00046	4e-05	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001040	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001043	0	0	0	0	0	6e-05	0.00016	0	0	0	0	0	7e-05	8e-05	7e-05	8e-05	0	0	0	0.00023	0	6e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001054	0	0	0	0	0	6e-05	0	0	0	0	0	0	7e-05	0	7e-05	0	0	2e-04	7e-05	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001055	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001065	0	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001066	0	0	0	0	0	0	0	0	1e-04	0	8e-05	0	0	0	0	8e-05	0	0	0	0.00023	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001094	0.00047	2e-04	0.00016	0.00041	0.00038	0.00051	0.00065	0.00056	1e-04	0.00019	0.00045	0.00081	0.00021	0.00046	7e-05	0.00085	0	0.00061	0.00021	0.00076	0.00067	0.00068
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001135	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001172	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001427	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0	0	7e-05	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001431	0.00016	7e-05	0	0	0.00045	0.00023	0.00073	0.00089	0.00029	0	8e-05	0	0.00021	0.00023	0.00029	0.00034	0.00026	0	0	0	4e-05	0.00025
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0.00017	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001434	0	0	0	0	0.00023	6e-05	8e-05	0.00011	1e-04	0	8e-05	0.00024	0	8e-05	0	0	0	0	0.00014	0	0	8e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001435	0.00078	0.00027	0	8e-05	0.00045	0.00073	0.00024	0.00022	0.00029	9e-05	6e-04	0.00065	0	0.00015	0.00015	0.00059	0.00017	0.00041	0.00085	0.00015	5e-04	0.00042
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001444	0	0	0	0	0	0	0	0.00011	0	9e-05	0	0	0	0	0	0	0	0	0	0	4e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001446	0	7e-05	0	0	0.00053	0.00017	0.00024	0.00033	0.00029	0	0.00015	8e-05	0	0.00023	7e-05	0.00017	0	0	7e-05	0.00015	8e-04	0.00017
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001447	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	7e-05	0	0	0	0	0	0	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001448	0.00279	0.00121	0.00184	0.00171	0.0039	0.0048	0.00395	0.00491	0.00136	0.00213	0.00294	0.00307	0.00357	0.00454	0.00254	0.00678	0.00599	0.00409	0.00642	0.00542	0.00495	0.00393
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001449	0.00047	0	0	0.00041	3e-04	0.00011	8e-05	0.00011	0.00029	9e-05	0.00075	0.00024	0.00049	0.00015	0.00036	0.00059	0.00017	0	0.00078	0.00061	0.00029	0.00048
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium ctg7180000001454	0.00047	0.00013	0.00032	0.00041	0.00053	0.00034	4e-04	0.00067	1e-04	0.00019	0.00053	0.00016	7e-05	0.00046	0.00015	0.00059	9e-05	2e-04	0.00014	0.00023	0.00055	0.00054
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd1.2	0	2e-04	0.00016	0.00033	0.00023	0.00028	0.00032	0.00067	0.00019	9e-05	0.00023	8e-05	0.00028	0.00031	0.00015	0.00025	0.00017	0	7e-05	0.00038	4e-05	8e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0.00031	8e-05	6e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd13	0	0	8e-05	8e-05	0	0.00215	0.00371	0.00391	0	0	0	8e-05	0	0.00038	0.00058	0	0.00052	2e-04	0	0.00023	0.00013	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd14	0	7e-05	0	8e-05	0	0	8e-05	0	0	9e-05	0	0	0	0	0	0	0	0.00061	0	0	0.00017	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd15	0.00016	0	0	8e-05	0	0.00011	0.00016	0.00011	0	0	0	8e-05	0.00014	0.00038	0.00029	0.00025	0.00017	0	0	0.00031	0.00013	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd16.1	0	0	0	0	0	6e-05	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00023	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd16.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd17	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd2	0	0	0	0	0	6e-05	0	0	0	0	0	0	0	0.00015	0	0	0.00017	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd21	0	0	0	8e-05	8e-05	0.00011	0.00016	0.00011	1e-04	0.00019	0.00023	8e-05	0.00133	0.00046	0	0.00085	0	0.00041	0.00014	0.00015	0.00034	0.00014
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	4e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd26	0.00031	0.00013	0.00056	0.00016	0.00045	0.00068	0.00056	0.00056	1e-04	0	8e-05	0.00016	7e-05	0.00031	0.00073	8e-05	0.00043	2e-04	7e-05	8e-05	0.00021	0.00215
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd3.1	0	0	0.00016	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd4	0.00047	0.00127	0.00152	0.00106	3e-04	0.00119	0.00073	0.00022	0.00029	0	0	0.00065	7e-05	0.00031	0.00102	0	0.00139	0.00061	0.00035	0.00015	0.00122	0.00037
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd5.1	0.00031	2e-04	0.00016	0.00041	0.00113	0.00017	0.00048	0.00067	0	0	0	0	0.00063	0.00062	0.00015	0.00025	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd5.2	0.00124	0.00047	0.00048	0	0.00083	0.00017	0.00113	0.00078	1e-04	0	8e-05	0	0.00042	0.00062	0.00044	0.00085	0.00026	0	0	0	0	0.00031
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd7	0	7e-05	0	8e-05	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd8	0	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium esnapd9	0	0	0	0	8e-05	0.00034	0.00016	0	0.00068	0	8e-05	0	0.00021	0.00054	0.00065	8e-05	0.00017	0	7e-05	0	4e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium gwa2_scaffold_142	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium gwa2_scaffold_2324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium gwa2_scaffold_32406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium gwb2_scaffold_6163	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium gwc2_scaffold_5176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium gwc2_scaffold_950	0	0	0	0	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium gwf1_scaffold_1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac111	0	0	0	0	8e-05	0	0	0.00011	0	0	0	0.00016	7e-05	0	0	0	0	0.00061	0	0.00038	8e-05	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac121	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac127	0.00062	0.00027	0	0.00016	0.00038	4e-04	0.00016	0.00067	0	9e-05	3e-04	0.00024	7e-05	8e-05	0.00044	0.00059	0.00069	0	0	0	0	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac153	0	4e-04	0	8e-05	0.00015	0	8e-05	0	0.00048	0	0	0.00016	0	8e-05	7e-05	0.00017	0.00017	0	0.00035	0	4e-05	0.00014
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac160	0.00078	0.00034	8e-04	0.00057	0.00135	0.00113	0.00161	0.00134	0.00048	0.00121	0.00159	0.00137	0.00021	0.00085	0.00087	0.00178	0.00026	0.00041	0.00028	0.00053	0.00025	0.00023
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac82	0.00078	0.00034	8e-04	0.00146	9e-04	0.00079	0.00065	0.00112	0.00145	0.00093	0.00121	0.00121	0.00161	0.00146	8e-04	0.0011	0.004	0.00205	0.00726	0.00473	0.00474	0.00512
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium lac84	0.00031	0.00121	0.00168	0.00114	0.00053	9e-04	0.00048	0.00089	0.00058	0.00121	0.00174	0.00194	7e-05	0.00085	0.00058	0	0.00078	0.00061	0.00021	0.00023	0.00063	0.00048
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium mle1-48	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium pEAF66	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0.00023	0.00046	0.00023
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium pSY1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium pTW2	0.00047	0.00148	0.00248	0.00203	9e-04	0.00124	0.00097	0.00167	0.00087	0.00074	0.00038	0.00056	0.00035	0.00138	0.00196	0.00034	0	2e-04	0.00063	0.00031	0.00063	0.00051
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium pTW3	0	0	0.00016	0	0	6e-05	8e-05	0.00011	0	0	8e-05	0	0	8e-05	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium psy1	0	0.00027	8e-05	0.00016	8e-05	0.00017	0	0.00011	0	9e-05	0	0	0	8e-05	0	0	0	0	0	0.00015	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium yo10	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	8e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium yo11	0	0	0	0.00016	0	0	0	0	1e-04	0	0	0	0	0	0	0	0	0	0	0	4e-05	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium yo9	0	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium zdt-14e13	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	8e-05	0	0	7e-05	0	0	2e-04
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium zdt-25h12	0	0	0	0.00016	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium zdt-25h14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-04	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium zdt-33i5	0	0	0	0	0	6e-05	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium zdt-39a1	0	0	8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured bacterium zdt-44a23	0	0	8e-05	0	0	0	0	0	0	0	0	0	7e-05	0	7e-05	0.00034	0.00017	0	0.00014	0.00092	0.00042	0.00014
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured candidate division OS-K bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	8e-05	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured candidate division SR1 bacterium	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured compost bacterium	0	7e-05	8e-05	0	8e-05	6e-05	0	0	0	0	8e-05	0	0	0	0	0	0	0	0	0.00015	0	6e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured endolithic bacterium	0	0	0	8e-05	0	0.00023	8e-05	0	0	9e-05	8e-05	0	0.00014	0	0	0.00025	9e-05	0	7e-05	8e-05	0.00017	3e-05
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured endophytic bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	0	0	0	0	0	0.00015	0	0
Bacteria;unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);unkn. Bacteria(d);uncultured eubacterium TRA2-7	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
