logFC	minuslog10FDR	threshold
Eukaryota;Chlorophyta;Trebouxiophyceae;unkn. Trebouxiophyceae(c);unkn. Trebouxiophyceae(c);unkn. Trebouxiophyceae(c);unkn. Trebouxiophyceae(c)	0.363395136861221	0.0858286471533524	gray23
Eukaryota;Chlorophyta;Trebouxiophyceae;unkn. Trebouxiophyceae(c);unkn. unkn. Trebouxiophyceae(c)(o);unkn. unkn. Trebouxiophyceae(c)(o);unkn. unkn. Trebouxiophyceae(c)(o)	0.0480608091335931	0.00762330667828814	gray23
Eukaryota;Chlorophyta;unkn. Chlorophyta(p);unkn. Chlorophyta(p);unkn. Chlorophyta(p);unkn. Chlorophyta(p);unkn. Chlorophyta(p)	0.343340596315592	0.387156545138779	gray23
Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;Oryzias latipes	-0.186811359801596	0.0334063232160051	gray23
Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;Oryzias;unkn. Oryzias(g)	-0.416481892867472	0.0566326260301662	gray23
Eukaryota;Chordata;Actinopteri;Beloniformes;Adrianichthyidae;unkn. Adrianichthyidae(f);unkn. Adrianichthyidae(f)	-1.20571059114988	0.572936638314316	gray23
Eukaryota;Chordata;Actinopteri;Beloniformes;unkn. Beloniformes(o);unkn. Beloniformes(o);unkn. Beloniformes(o)	-0.963660151589198	0.246023006069007	gray23
Eukaryota;Chordata;Actinopteri;Characiformes;Serrasalmidae;Pygocentrus;Pygocentrus nattereri	-0.433533675117139	0.0723372845838228	gray23
Eukaryota;Chordata;Actinopteri;Characiformes;Serrasalmidae;Pygocentrus;unkn. Pygocentrus(g)	0.582535415804938	0.12440593722341	gray23
Eukaryota;Chordata;Actinopteri;Characiformes;Serrasalmidae;unkn. Serrasalmidae(f);unkn. Serrasalmidae(f)	-0.680741395540878	0.272331398422848	gray23
Eukaryota;Chordata;Actinopteri;Characiformes;unkn. Characiformes(o);unkn. Characiformes(o);unkn. Characiformes(o)	0.434460557093471	0.128718013364327	gray23
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cyprinus;Cyprinus carpio	-2.38332691160971	1.53817753419847	green2
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Cyprinus;unkn. Cyprinus(g)	-2.69197950232702	2.44281427345336	green2
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Danio;Danio rerio	-1.16816704281885	1.10795718863624	gray23
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Danio;unkn. Danio(g)	-1.35949497113975	0.570694558199542	gray23
Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;unkn. Cyprinidae(f);unkn. Cyprinidae(f)	-2.85379151676476	3.46315979778737	green2
Eukaryota;Chordata;Actinopteri;Cypriniformes;unkn. Cypriniformes(o);unkn. Cypriniformes(o);unkn. Cypriniformes(o)	-2.77371155085779	2.84812703625908	green2
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Scophthalmidae;unkn. Scophthalmidae(f);unkn. Scophthalmidae(f)	0.132496607486692	0.0168643199947953	gray23
Eukaryota;Chordata;Actinopteri;Pleuronectiformes;unkn. Pleuronectiformes(o);unkn. Pleuronectiformes(o);unkn. Pleuronectiformes(o)	-0.25376279420013	0.033860782635502	gray23
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha	-3.56726936470806	3.83939004194924	green2
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;unkn. Oncorhynchus(g)	-1.56895016145865	2.03838221597493	green2
Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;unkn. Salmonidae(f);unkn. Salmonidae(f)	-1.05385892126531	1.27889225906839	gray23
Eukaryota;Chordata;Actinopteri;Salmoniformes;unkn. Salmoniformes(o);unkn. Salmoniformes(o);unkn. Salmoniformes(o)	-1.24612199475603	1.06515861473487	gray23
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Sciaenidae;Larimichthys;Larimichthys crocea	-1.37180306768715	0.327493490273491	gray23
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Sciaenidae;Larimichthys;unkn. Larimichthys(g)	-0.873660645272229	0.197697469055366	gray23
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);Sciaenidae;unkn. Sciaenidae(f);unkn. Sciaenidae(f)	-0.978202425992636	0.144455401371206	gray23
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. Actinopteri(c)	-2.62430244032165	4.03220150914552	green2
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);unkn. Actinopteri(c);unkn. unkn. Actinopteri(c)(f);unkn. unkn. Actinopteri(c)(f)	0.279095878757212	0.0378015994514168	gray23
Eukaryota;Chordata;Actinopteri;unkn. Actinopteri(c);unkn. unkn. Actinopteri(c)(o);unkn. unkn. Actinopteri(c)(o);unkn. unkn. Actinopteri(c)(o)	-1.04993646397417	0.391872887573071	gray23
Eukaryota;Chordata;Aves;Apterygiformes;Apterygidae;Apteryx;Apteryx australis	1.44741115950857	0.26016988755751	gray23
Eukaryota;Chordata;Aves;Passeriformes;Muscicapidae;Ficedula;Ficedula albicollis	5.25954476797233	1.19952896399792	gray23
Eukaryota;Chordata;Aves;Passeriformes;Muscicapidae;unkn. Muscicapidae(f);unkn. Muscicapidae(f)	1.24350931944133	0.257480724623888	gray23
Eukaryota;Chordata;Aves;Passeriformes;unkn. Passeriformes(o);unkn. Passeriformes(o);unkn. Passeriformes(o)	0.7389701647741	0.128117971327792	gray23
Eukaryota;Chordata;Aves;unkn. Aves(c);unkn. Aves(c);unkn. Aves(c);unkn. Aves(c)	-0.333883698889551	0.0764388160826691	gray23
Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis catus	5.28948139338773	0.95332510262152	gray23
Eukaryota;Chordata;Mammalia;Cetacea;Lipotidae;Lipotes;unkn. Lipotes(g)	-4.26130942814063	1.60530680393408	green2
Eukaryota;Chordata;Mammalia;Cetacea;Lipotidae;unkn. Lipotidae(f);unkn. Lipotidae(f)	-1.83915505921425	1.00884096006828	gray23
Eukaryota;Chordata;Mammalia;Cetacea;unkn. Cetacea(o);unkn. Cetacea(o);unkn. Cetacea(o)	-1.5582597974483	0.656591795566067	gray23
Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo sapiens	0.0879260166461168	0.0329460402773966	gray23
Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;unkn. Homo(g)	-0.648710408170701	0.292952890072038	gray23
Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan troglodytes	3.45409713488038	0.60229075505787	gray23
Eukaryota;Chordata;Mammalia;Primates;Hominidae;unkn. Hominidae(f);unkn. Hominidae(f)	0.228151895919329	0.0708354884012589	gray23
Eukaryota;Chordata;Mammalia;Primates;unkn. Primates(o);unkn. Primates(o);unkn. Primates(o)	-0.523110030868765	0.165473231273282	gray23
Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Mus;Mus musculus	-0.205142808910425	0.0597356542272719	gray23
Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Mus;unkn. Mus(g)	-0.88653750615961	0.34027695183131	gray23
Eukaryota;Chordata;Mammalia;Rodentia;Muridae;unkn. Muridae(f);unkn. Muridae(f)	-0.943930268854431	0.416702595173679	gray23
Eukaryota;Chordata;Mammalia;Rodentia;unkn. Rodentia(o);unkn. Rodentia(o);unkn. Rodentia(o)	-1.28181474759916	0.803164497983302	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);Bovidae;Bos;Bos mutus	-1.24873156648177	0.145652730008794	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);Bovidae;Bos;unkn. Bos(g)	1.15356052157305	0.114881837593408	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);Bovidae;Pantholops;Pantholops hodgsonii	-0.924667947638391	1.20661758180853	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);Bovidae;Pantholops;unkn. Pantholops(g)	-0.542291072412078	0.45654943597955	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);Bovidae;unkn. Bovidae(f);unkn. Bovidae(f)	-0.471908984090385	0.368698883625576	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);unkn. Mammalia(c);unkn. Mammalia(c);unkn. Mammalia(c)	-0.107156917849788	0.0902853312812809	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);unkn. Mammalia(c);unkn. unkn. Mammalia(c)(f);unkn. unkn. Mammalia(c)(f)	-0.091214790600791	0.0156721476420303	gray23
Eukaryota;Chordata;Mammalia;unkn. Mammalia(c);unkn. unkn. Mammalia(c)(o);unkn. unkn. Mammalia(c)(o);unkn. unkn. Mammalia(c)(o)	-0.46253531669747	0.426783669919036	gray23
Eukaryota;Chordata;unkn. Chordata(p);Myxiniformes;Myxinidae;unkn. Myxinidae(f);unkn. Myxinidae(f)	2.78885403176117	0.354841238920025	gray23
Eukaryota;Chordata;unkn. Chordata(p);unkn. Chordata(p);unkn. Chordata(p);unkn. Chordata(p);unkn. Chordata(p)	-0.879004860043161	3.71327636380241	green2
Eukaryota;Chordata;unkn. Chordata(p);unkn. Chordata(p);unkn. Chordata(p);unkn. Chordata(p);unkn. unkn. Chordata(p)(g)	-0.134099546740483	0.0296021888747967	gray23
Eukaryota;Chordata;unkn. Chordata(p);unkn. Chordata(p);unkn. Chordata(p);unkn. unkn. Chordata(p)(f);unkn. unkn. Chordata(p)(f)	-1.69742013564922	0.751232552170866	gray23
Eukaryota;Chordata;unkn. Chordata(p);unkn. Chordata(p);unkn. unkn. Chordata(p)(o);unkn. unkn. Chordata(p)(o);unkn. unkn. Chordata(p)(o)	-1.19968859822336	0.464497900334071	gray23
Eukaryota;Chordata;unkn. Chordata(p);unkn. unkn. Chordata(p)(c);unkn. unkn. Chordata(p)(c);unkn. unkn. Chordata(p)(c);unkn. unkn. Chordata(p)(c)	-1.46831276638933	0.384706224176089	gray23
Eukaryota;Cnidaria;Anthozoa;Actiniaria;unkn. Actiniaria(o);unkn. Actiniaria(o);unkn. Actiniaria(o)	-1.15581630843043	0.249581390956862	gray23
Eukaryota;Cnidaria;unkn. Cnidaria(p);unkn. Cnidaria(p);unkn. Cnidaria(p);unkn. Cnidaria(p);unkn. Cnidaria(p)	0.408860691308531	0.0858286471533524	gray23
Eukaryota;Colponemidia;unkn. Colponemidia(p);unkn. Colponemidia(p);unkn. Colponemidia(p);Colponema;Colponema vietnamica	-3.46412867709994	0.812736793353089	gray23
Eukaryota;Mollusca;unkn. Mollusca(p);unkn. Mollusca(p);unkn. Mollusca(p);unkn. Mollusca(p);unkn. Mollusca(p)	-0.96674432191434	0.195418274121716	gray23
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;Glomus cerebriforme	2.10846883141128	0.659868625826945	gray23
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus;unkn. Glomus(g)	-0.228480841974022	0.0314768093742463	gray23
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus intraradices	-2.50690037877775	1.65657166963426	green2
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;Rhizophagus sp. DAOM 213198	-2.86824045838732	1.13340916577142	gray23
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Rhizophagus;unkn. Rhizophagus(g)	-2.23300143434703	2.64931083698937	green2
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;unkn. Glomeraceae(f);unkn. Glomeraceae(f)	-2.17171681886082	2.73946411529985	green2
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;unkn. Glomeraceae(f);unkn. unkn. Glomeraceae(f)(g)	-1.05702136102997	0.105275524098371	gray23
Eukaryota;Mucoromycota;Glomeromycetes;Glomerales;unkn. Glomerales(o);unkn. Glomerales(o);unkn. Glomerales(o)	-1.91608153747425	1.81317138137856	green2
Eukaryota;Mucoromycota;Glomeromycetes;unkn. Glomeromycetes(c);unkn. Glomeromycetes(c);unkn. Glomeromycetes(c);unkn. Glomeromycetes(c)	-1.85688208758761	1.83146016372037	green2
Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;Mortierella verticillata	0.236215389770647	0.0379929236827265	gray23
Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;unkn. Mortierella(g)	1.32745405991923	0.22861481423838	gray23
Eukaryota;Mucoromycota;Mucoromycetes;Mucorales;Rhizopodaceae;Rhizopus;Rhizopus oryzae	-1.33632767558213	0.658633665848798	gray23
Eukaryota;Mucoromycota;unkn. Mucoromycota(p);unkn. Mucoromycota(p);unkn. Mucoromycota(p);unkn. Mucoromycota(p);unkn. Mucoromycota(p)	-1.80976480568083	1.84630427640269	green2
Eukaryota;Nematoda;Chromadorea;Rhabditida;Anisakidae;Anisakis;Anisakis simplex	-3.87045674013347	0.898171062465635	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Cephalobidae;unkn. Cephalobidae(f);unkn. Cephalobidae(f)	-0.187823154643552	0.026792765374581	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne artiellia	-4.14057207726673	0.357145459236534	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne hispanica	-3.14629460960024	0.388724126692263	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus aerivorus	-3.91378875920923	0.326641440100554	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Elaeophora;Elaeophora elaphi	-3.01827595717854	1.05956486812415	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Elaeophora;unkn. Elaeophora(g)	-1.58821968087889	0.857446183819103	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;unkn. Onchocercidae(f);unkn. Onchocercidae(f)	-1.08173384492387	1.03447844505485	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;unkn. Caenorhabditis(g)	0.545332668798359	0.0792665396720264	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;unkn. Rhabditidae(f);unkn. Rhabditidae(f)	0.327281643935745	0.06536124002615	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongyloididae;Parastrongyloides;Parastrongyloides trichosuri	-0.744614998517388	0.520648344693366	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongyloididae;Parastrongyloides;unkn. Parastrongyloides(g)	-0.599875721564952	0.278348023365154	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongyloididae;unkn. Strongyloididae(f);unkn. Strongyloididae(f)	-0.50912439176314	0.373757276105487	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;unkn. Rhabditida(o);unkn. Rhabditida(o);unkn. Rhabditida(o)	-0.554713390130205	0.605426029203228	gray23
Eukaryota;Nematoda;Chromadorea;Rhabditida;unkn. Rhabditida(o);unkn. Rhabditida(o);unkn. unkn. Rhabditida(o)(g)	-1.8819992151932	0.23543600793597	gray23
Eukaryota;Nematoda;Chromadorea;unkn. Chromadorea(c);unkn. Chromadorea(c);unkn. Chromadorea(c);unkn. Chromadorea(c)	-0.421396935191185	0.570694558199542	gray23
Eukaryota;Nematoda;unkn. Nematoda(p);unkn. Nematoda(p);unkn. Nematoda(p);unkn. Nematoda(p);unkn. Nematoda(p)	-0.391296892532878	0.553446282149438	gray23
Eukaryota;Platyhelminthes;Trematoda;Strigeidida;Schistosomatidae;Schistosoma;Schistosoma rodhaini	-0.147068494858229	0.0263385366933876	gray23
Eukaryota;Platyhelminthes;unkn. Platyhelminthes(p);unkn. Platyhelminthes(p);unkn. Platyhelminthes(p);unkn. Platyhelminthes(p);unkn. Platyhelminthes(p)	-2.1467770489097	1.55151091455058	green2
Eukaryota;Porifera;Demospongiae;Haplosclerida;Niphatidae;unkn. Niphatidae(f);unkn. Niphatidae(f)	-1.1617869643377	0.232897911403266	gray23
Eukaryota;Porifera;Demospongiae;Haplosclerida;unkn. Haplosclerida(o);unkn. Haplosclerida(o);unkn. Haplosclerida(o)	0.0604751275412927	0.00984048126959137	gray23
Eukaryota;Porifera;unkn. Porifera(p);unkn. Porifera(p);unkn. Porifera(p);unkn. Porifera(p);unkn. Porifera(p)	-0.00642094188342501	0.00162807712855482	gray23
Eukaryota;Priapulida;unkn. Priapulida(p);unkn. Priapulida(p);unkn. Priapulida(p);unkn. Priapulida(p);unkn. Priapulida(p)	0.836458532113792	0.107886841917638	gray23
Eukaryota;Streptophyta;Liliopsida;Alismatales;Araceae;unkn. Araceae(f);unkn. Araceae(f)	-1.305252818224	0.356859433960514	gray23
Eukaryota;Streptophyta;Liliopsida;Alismatales;Butomaceae;Butomus;Butomus umbellatus	-2.1479550931025	1.14779513862205	gray23
Eukaryota;Streptophyta;Liliopsida;Alismatales;unkn. Alismatales(o);unkn. Alismatales(o);unkn. Alismatales(o)	-0.97560277624861	0.195583688040012	gray23
Eukaryota;Streptophyta;Liliopsida;Arecales;Arecaceae;Cocos;Cocos nucifera	-2.09532428550553	0.766860416798246	gray23
Eukaryota;Streptophyta;Liliopsida;Arecales;Arecaceae;Cocos;unkn. Cocos(g)	-3.51948891863326	1.26775291605693	gray23
Eukaryota;Streptophyta;Liliopsida;Arecales;Arecaceae;Elaeis;unkn. Elaeis(g)	-2.00730343422092	0.525287520512866	gray23
Eukaryota;Streptophyta;Liliopsida;Arecales;Arecaceae;Phoenix;unkn. Phoenix(g)	-2.61076872095795	0.60229075505787	gray23
Eukaryota;Streptophyta;Liliopsida;Arecales;Arecaceae;unkn. Arecaceae(f);unkn. Arecaceae(f)	-1.24960904209624	0.576959944182683	gray23
Eukaryota;Streptophyta;Liliopsida;Arecales;unkn. Arecales(o);unkn. Arecales(o);unkn. Arecales(o)	-1.98009044080567	1.0234128945755	gray23
Eukaryota;Streptophyta;Liliopsida;Asparagales;Asparagaceae;unkn. Asparagaceae(f);unkn. Asparagaceae(f)	-2.86107933032142	1.02517591942712	gray23
Eukaryota;Streptophyta;Liliopsida;Asparagales;Orchidaceae;Erycina;Erycina pusilla	-0.329643539565796	0.0299624373616942	gray23
Eukaryota;Streptophyta;Liliopsida;Asparagales;Orchidaceae;Erycina;unkn. Erycina(g)	-4.46818756972582	1.71022086084584	green2
Eukaryota;Streptophyta;Liliopsida;Asparagales;Orchidaceae;unkn. Orchidaceae(f);unkn. Orchidaceae(f)	-0.900582573976237	0.183695533977889	gray23
Eukaryota;Streptophyta;Liliopsida;Asparagales;unkn. Asparagales(o);unkn. Asparagales(o);unkn. Asparagales(o)	-0.699588003087434	0.204153483081766	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Bromeliaceae;unkn. Bromeliaceae(f);unkn. Bromeliaceae(f)	-1.76691454541358	0.670426719592734	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Bambusa;Bambusa oldhamii	-1.19529601893997	0.298255945825052	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Oryza;Oryza sativa	0.699647169529597	0.325887146189314	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Oryza;unkn. Oryza(g)	-1.00716438576634	0.507496889858162	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;Triticum aestivum	-0.495413329855567	0.111124296279363	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Triticum;unkn. Triticum(g)	-1.99175991297659	0.800413375050654	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;Zea;Zea mays	-4.09066084590321	0.762006775585087	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;unkn. Poaceae(f);unkn. Poaceae(f)	-1.64337748845347	2.03436272858099	green2
Eukaryota;Streptophyta;Liliopsida;Poales;Poaceae;unkn. Poaceae(f);unkn. unkn. Poaceae(f)(g)	-1.03835605697809	0.140993121092832	gray23
Eukaryota;Streptophyta;Liliopsida;Poales;unkn. Poales(o);unkn. Poales(o);unkn. Poales(o)	-1.82452892958445	3.06917072398489	green2
Eukaryota;Streptophyta;Liliopsida;Zingiberales;Musaceae;unkn. Musaceae(f);unkn. Musaceae(f)	-1.46751437000228	0.353801448748796	gray23
Eukaryota;Streptophyta;Liliopsida;Zingiberales;unkn. Zingiberales(o);unkn. Zingiberales(o);unkn. Zingiberales(o)	-2.79362699746942	0.927635835417061	gray23
Eukaryota;Streptophyta;Liliopsida;unkn. Liliopsida(c);unkn. Liliopsida(c);unkn. Liliopsida(c);unkn. Liliopsida(c)	-2.1487066880929	2.92479466074034	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Amborellales;Amborellaceae;Amborella;Amborella trichopoda	-2.37659700222202	2.30584433557124	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Amborellales;Amborellaceae;Amborella;unkn. Amborella(g)	-2.98863202927897	2.04299404459551	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Amborellales;Amborellaceae;unkn. Amborellaceae(f);unkn. Amborellaceae(f)	-2.28408265014594	0.717626667743758	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Apiaceae;Bupleurum;Bupleurum falcatum	-2.61363364328606	2.75124116152754	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Apiaceae;Bupleurum;unkn. Bupleurum(g)	-2.60562848965148	0.448852152776451	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Apiaceae;Daucus;Daucus carota	-2.14046957901466	0.464497900334071	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Apiaceae;Daucus;unkn. Daucus(g)	-2.23060762417983	0.414522821512245	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Apiaceae;unkn. Apiaceae(f);unkn. Apiaceae(f)	-4.88710261256727	2.89256557035834	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Araliaceae;Panax;Panax ginseng	-1.77041612797322	0.488338873613401	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Pittosporaceae;Pittosporum;Pittosporum tenuifolium	-5.22671152395508	0.538118057816224	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Pittosporaceae;Pittosporum;unkn. Pittosporum(g)	-3.11718980281909	0.938236852936223	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;Pittosporaceae;unkn. Pittosporaceae(f);unkn. Pittosporaceae(f)	-1.70523327162426	0.29668181379436	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Apiales;unkn. Apiales(o);unkn. Apiales(o);unkn. Apiales(o)	-3.36112065316072	1.7692018838308	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Asterales;Asteraceae;Diplostephium;Diplostephium hartwegii	-2.08511841742872	0.298937575356158	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Asterales;Campanulaceae;Codonopsis;Codonopsis lanceolata	-2.39916584307143	0.530764783286493	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Asterales;Campanulaceae;Codonopsis;unkn. Codonopsis(g)	-2.05030396787182	0.372449916017707	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Asterales;Campanulaceae;Platycodon;Platycodon grandiflorus	-2.91474746143045	1.58270761264004	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Asterales;Campanulaceae;Platycodon;unkn. Platycodon(g)	-1.48262877552021	0.405926895187134	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Asterales;Campanulaceae;unkn. Campanulaceae(f);unkn. Campanulaceae(f)	-1.36160196280341	0.274791794491676	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Brassicales;Bataceae;Batis;Batis maritima	-2.77800106964175	2.56101824564333	green2
Eukaryota;Streptophyta;unkn. Streptophyta(p);Brassicales;Bataceae;Batis;unkn. Batis(g)	-3.02882752328627	0.624010982609404	gray23
Eukaryota;Streptophyta;unkn. Streptophyta(p);Brassicales;Bataceae;unkn. Bataceae(f);unkn. Bataceae(f)	-3.79620477080198	1.49080465051041	green2
